VariableGroup,Subgroup,Variable,Area,Year,Value,Unit,Symbol,IsAggregate
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2012,1747.454545455,%,I,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2013,1730.424242424,%,I,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2014,1713.393939394,%,I,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2015,1696.363636364,%,I,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2016,1679.333333333,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2017,1630,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2018,1667.333333333,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2019,1628.666666667,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2020,1587.333333333,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Arab Emirates,2021,1533.333333333,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2000,21.285514997,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2001,21.419855847,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2002,21.554196698,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2003,21.688537549,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2004,21.8228784,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2005,21.957219251,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2006,22.091560102,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2007,14.514919011,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2008,14.231884058,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2009,14.119352089,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2010,14.090366581,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2011,13.103154305,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2012,13.669224211,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2013,13.045183291,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2014,12.42114237,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2015,13.913043478,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2016,14.354646206,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2017,14.354646206,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2018,14.354646206,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2019,14.354646206,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2020,14.354646206,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,2021,14.354646206,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2000,10.650943986,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2001,11.807092398,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2002,12.96324081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2003,12.96324081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2004,12.96324081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2005,12.96324081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2006,12.96324081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2007,12.96324081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2008,12.96324081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2009,12.96324081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2010,12.96324081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2011,12.96324081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2012,12.96324081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2013,12.96324081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2014,12.96324081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2015,12.96324081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2016,12.96324081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2017,12.96324081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2018,12.96324081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2019,12.96324081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2020,12.96324081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United Republic of Tanzania,2021,12.96324081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2000,30.006337136,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2001,30.076045627,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2002,30.139416983,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2003,30.20278834,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2004,30.266159696,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2005,30.329531052,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2006,29.571609632,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2007,28.813688213,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2008,28.055766793,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2009,27.297845374,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2010,26.533586819,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2011,26.864336017,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2012,27.188748081,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2013,27.513160143,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2014,27.837572207,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2015,28.16198427,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2016,28.16198427,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2017,28.16198427,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2018,28.16198427,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2019,28.16198427,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2020,28.16198427,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,United States of America,2021,28.16198427,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2000,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2001,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2002,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2003,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2004,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2005,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2006,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2007,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2008,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2009,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2010,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2011,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2012,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2013,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2014,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2015,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2016,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2017,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2018,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2019,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2020,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uruguay,2021,9.786096257,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2000,153.080830841,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2001,154.115285346,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2002,150.831660453,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2003,147.548035561,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2004,144.264410668,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2005,140.980785776,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2006,141.395022783,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2007,141.80925979,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2008,142.223496798,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2009,142.637733805,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2010,143.051970812,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2011,143.466207819,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2012,143.880444827,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2013,144.294681834,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2014,144.708918841,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2015,158.130197878,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2016,156.438199025,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2017,168.913105822,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2018,160.384284485,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2019,151.84399197,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2020,143.260682535,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Uzbekistan,2021,121.835388586,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2000,3.019633333,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2001,3.681113333,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2002,4.342593333,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2003,4.755216978,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2004,5.383801077,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2005,6.012385176,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2006,6.58888185,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2007,7.540366667,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2008,7.540366667,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2009,7.540366667,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2010,7.540366667,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2011,7.540366667,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2012,7.540366667,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2013,7.540366667,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2014,7.540366667,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2015,7.540366667,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2016,7.540366667,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2017,7.540366667,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2018,7.540366667,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2019,7.540366667,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2020,7.540366667,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),2021,7.540366667,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Viet Nam,2000,15.904943303,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Viet Nam,2001,16.357459249,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Viet Nam,2002,16.809975195,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Viet Nam,2003,17.223733168,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Viet Nam,2004,17.676249114,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Viet Nam,2005,18.130315379,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Viet Nam,2006,18.130315379,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Viet Nam,2007,18.130315379,%,E,False
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Viet Nam,2008,18.130315379,%,E,False
