"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 3. Technicians and associate professionals","Establishment size (Aggregate): Total","2012",91.889,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 3. Technicians and associate professionals","Establishment size (Aggregate): 1-4 persons","2012",83.529,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 3. Technicians and associate professionals","Establishment size (Aggregate): 5-49 persons","2012",88.835,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 3. Technicians and associate professionals","Establishment size (Aggregate): 50+ persons","2012",60.123,"Unreliable",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 3. Technicians and associate professionals","Establishment size (Aggregate): Not stated","2012",97.003,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 4. Clerical support workers","Establishment size (Aggregate): Total","2012",84.886,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 4. Clerical support workers","Establishment size (Aggregate): 1-4 persons","2012",100,"Unreliable",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 4. Clerical support workers","Establishment size (Aggregate): 5-49 persons","2012",82.435,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 4. Clerical support workers","Establishment size (Aggregate): 50+ persons","2012",76.89,"Unreliable",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 4. Clerical support workers","Establishment size (Aggregate): Not stated","2012",85.229,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 5. Service and sales workers","Establishment size (Aggregate): Total","2012",97.077,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 5. Service and sales workers","Establishment size (Aggregate): 1-4 persons","2012",97.152,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 5. Service and sales workers","Establishment size (Aggregate): 5-49 persons","2012",95.564,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 5. Service and sales workers","Establishment size (Aggregate): 50+ persons","2012",70.635,"Unreliable",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 5. Service and sales workers","Establishment size (Aggregate): Not stated","2012",99.128,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Establishment size (Aggregate): Total","2012",99.674,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Establishment size (Aggregate): 1-4 persons","2012",99.715,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Establishment size (Aggregate): 5-49 persons","2012",99.954,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Establishment size (Aggregate): 50+ persons","2012",38.988,"Unreliable",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Establishment size (Aggregate): Not stated","2012",100,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (ISCO-08): 7. Craft and related trades workers","Establishment size (Aggregate): Total","2012",98.874,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
