VariableGroup,Subgroup,Variable,Area,Year,Value,Unit,Symbol,IsAggregate
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,South Africa,2022,11.788727466,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,South Sudan,2022,1.239563263,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Spain,2022,6.796637453,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Sri Lanka,2022,5.64516129,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Sudan,2022,4.185022026,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Suriname,2022,0.316228352,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Sweden,2022,1.211072454,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Switzerland,2022,3.48795933,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Syrian Arab Republic,2022,10.944321431,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Tajikistan,2022,6.443258285,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Thailand,2022,1.099975019,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Timor-Leste,2022,2.387843705,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Togo,2022,2.139923954,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Trinidad and Tobago,2022,12.603267085,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Tunisia,2022,22.303472441,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Turkmenistan,2022,3.528189673,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Türkiye,2022,5.298489651,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Uganda,2022,3.000914913,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Ukraine,2022,2.142881146,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,United Arab Emirates,2022,719.916010112,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,United Kingdom of Great Britain and Northern Ireland,2022,10.615959849,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,United Republic of Tanzania,2022,1.317829457,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,United States of America,2022,3.700253485,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Uruguay,2022,1.13483358,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Uzbekistan,2022,6.358770779,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Venezuela (Bolivarian Republic of),2022,1.707274209,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Viet Nam,2022,0.266550778,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Yemen,2022,12.619047619,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Zambia,2022,0.523088023,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Municipal Sector Contribution to Water Stress,Zimbabwe,2022,5.135918137,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Afghanistan,2022,54.757019438,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Albania,2022,4.789663461,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Algeria,2022,144.814971155,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Angola,2022,1.871883289,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Antigua and Barbuda,2022,8.461538461,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Argentina,2022,10.456664077,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Armenia,2022,61.972967521,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Australia,2022,4.672295939,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Austria,2022,8.676429953,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Azerbaijan,2022,57.527047913,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Bahrain,2022,133.706896552,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Bangladesh,2022,5.723339482,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Barbados,2022,87.5,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Belarus,2022,4.660514173,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Belgium,2022,52.825742252,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Belize,2022,1.260294485,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Benin,2022,0.975243811,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Bhutan,2022,1.413807531,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Bolivia (Plurinational State of),2022,0.202979589,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Bosnia and Herzegovina,2022,2.071713147,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Botswana,2022,2.230009819,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Brazil,2022,1.495816821,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Brunei Darussalam,2022,3.466465712,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Bulgaria,2022,40.235300924,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Burkina Faso,2022,7.820267686,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Burundi,2022,10.19286754,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Cabo Verde,2022,59.68371,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Cambodia,2022,1.03654485,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Cameroon,2022,1.560430107,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Canada,2022,3.720700309,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Central African Republic,2022,0.335648148,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Chad,2022,4.294921875,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Chile,2022,8.982121089,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,China,2022,41.518528797,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Colombia,2022,3.632281437,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Comoros,2022,0.833333333,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Congo,2022,0.027446301,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Costa Rica,2022,5.881962457,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Croatia,2022,1.509559804,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Cuba,2022,23.939446069,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Cyprus,2022,30.481137234,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Czechia,2022,21.973844282,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Côte d'Ivoire,2022,5.087565674,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Democratic People's Republic of Korea,2022,27.740467799,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Democratic Republic of the Congo,2022,0.226883505,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Denmark,2022,25.266360195,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Djibouti,2022,6.333333333,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Dominica,2022,10,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Dominican Republic,2022,39.553314121,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ecuador,2022,6.782352941,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Egypt,2022,141.16575592,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,El Salvador,2022,12.093092015,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Equatorial Guinea,2022,0.183503244,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Eritrea,2022,11.175115207,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Estonia,2022,13.046285195,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Eswatini,2022,77.559912854,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ethiopia,2022,32.257186544,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Fiji,2022,0.29737303,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Finland,2022,7.114062129,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,France,2022,21.384627156,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Gabon,2022,0.502166065,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Gambia,2022,2.209656372,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Georgia,2022,4.212964169,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Germany,2022,35.351657072,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ghana,2022,6.314734089,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Greece,2022,20.32571313,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Grenada,2022,7.05,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Guatemala,2022,5.742097081,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Guinea,2022,1.369230769,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Guinea-Bissau,2022,1.495726496,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Guyana,2022,3.298401827,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Haiti,2022,13.383791767,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Honduras,2022,4.621268764,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Hungary,2022,8.108497409,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Iceland,2022,0.394075282,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,India,2022,66.492092832,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Indonesia,2022,29.696545285,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Iran (Islamic Republic of),2022,81.289081289,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Iraq,2022,59.583848315,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Ireland,2022,8.051010587,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Israel,2022,129.669571219,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Italy,2022,29.767380386,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Jamaica,2022,12.382818879,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Japan,2022,36.643678161,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Jordan,2022,105.202126481,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Kazakhstan,2022,34.626907073,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Kenya,2022,33.239901072,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Kuwait,2022,3850.5,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Kyrgyzstan,2022,50.03895598,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Lao People's Democratic Republic,2022,4.791395046,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Latvia,2022,1.015521509,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Lebanon,2022,58.792991564,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Lesotho,2022,2.565905097,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Liberia,2022,0.264311594,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Libya,2022,817.142857143,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Lithuania,2022,2.165537131,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Luxembourg,2022,3.95854063,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Madagascar,2022,11.261506276,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Malawi,2022,17.504838085,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Malaysia,2022,3.439487179,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Maldives,2022,15.666666667,%,I,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Mali,2022,8.00308642,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Malta,2022,72.600007921,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Mauritania,2022,13.246217332,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Mauritius,2022,22.973464195,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Mexico,2022,44.945147341,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Mongolia,2022,3.395007342,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Morocco,2022,50.751212019,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Mozambique,2022,1.751486326,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Myanmar,2022,5.801501397,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Namibia,2022,0.314668328,%,E,false
Water use,Pressure on water resources,SDG 6.4.2. Water Stress,Nepal,2022,8.311832662,%,E,false
