,year,region_sdg,stat,amount
2894,2016,Oceania,wat_pop_ns_t,279550.3834362221
2895,2016,Sub-Saharan Africa,wat_pop_ns_t,9308314.38981976
2896,2017,Australia and New Zealand,wat_pop_ns_t,0.0
2897,2017,Central and Southern Asia,wat_pop_ns_t,2278814.3261547433
2898,2017,Eastern and South-Eastern Asia,wat_pop_ns_t,1980114.7703879839
2899,2017,Europe and Northern America,wat_pop_ns_t,18742.288948937476
2900,2017,Latin America and the Caribbean,wat_pop_ns_t,499825.47961768357
2901,2017,Northern Africa and Western Asia,wat_pop_ns_t,410643.02324863954
2902,2017,Oceania,wat_pop_ns_t,271698.97899516183
2903,2017,Sub-Saharan Africa,wat_pop_ns_t,8926016.532263266
2904,2018,Australia and New Zealand,wat_pop_ns_t,0.0
2905,2018,Central and Southern Asia,wat_pop_ns_t,2157509.4200603026
2906,2018,Eastern and South-Eastern Asia,wat_pop_ns_t,1707221.7946720202
2907,2018,Europe and Northern America,wat_pop_ns_t,19985.71578640825
2908,2018,Latin America and the Caribbean,wat_pop_ns_t,427167.2892751574
2909,2018,Northern Africa and Western Asia,wat_pop_ns_t,367073.4578015028
2910,2018,Oceania,wat_pop_ns_t,263176.1032517386
2911,2018,Sub-Saharan Africa,wat_pop_ns_t,8572184.955731072
2912,2019,Australia and New Zealand,wat_pop_ns_t,0.0
2913,2019,Central and Southern Asia,wat_pop_ns_t,2033170.9972510184
2914,2019,Eastern and South-Eastern Asia,wat_pop_ns_t,1441904.4457626967
2915,2019,Europe and Northern America,wat_pop_ns_t,21489.62112559612
2916,2019,Latin America and the Caribbean,wat_pop_ns_t,396820.8987204091
2917,2019,Northern Africa and Western Asia,wat_pop_ns_t,323318.33384433587
2918,2019,Oceania,wat_pop_ns_t,253934.1978057073
2919,2019,Sub-Saharan Africa,wat_pop_ns_t,8227326.679873914
2920,2020,Australia and New Zealand,wat_pop_ns_t,0.0
2921,2020,Central and Southern Asia,wat_pop_ns_t,1913527.290927442
2922,2020,Eastern and South-Eastern Asia,wat_pop_ns_t,1247308.8375616109
2923,2020,Europe and Northern America,wat_pop_ns_t,22947.754564026327
2924,2020,Latin America and the Caribbean,wat_pop_ns_t,367086.54720321496
2925,2020,Northern Africa and Western Asia,wat_pop_ns_t,283091.89100895193
2926,2020,Oceania,wat_pop_ns_t,243879.2192510849
2927,2020,Sub-Saharan Africa,wat_pop_ns_t,7890048.443035838
2928,2021,Australia and New Zealand,wat_pop_ns_t,0.0
2929,2021,Central and Southern Asia,wat_pop_ns_t,1799387.5894987108
2930,2021,Eastern and South-Eastern Asia,wat_pop_ns_t,1177627.7037075588
2931,2021,Europe and Northern America,wat_pop_ns_t,24345.385918531338
2932,2021,Latin America and the Caribbean,wat_pop_ns_t,305334.6341260008
2933,2021,Northern Africa and Western Asia,wat_pop_ns_t,262598.21266690164
2934,2021,Oceania,wat_pop_ns_t,233013.84300226864
2935,2021,Sub-Saharan Africa,wat_pop_ns_t,7583202.53249419
2936,2022,Australia and New Zealand,wat_pop_ns_t,0.0
2937,2022,Central and Southern Asia,wat_pop_ns_t,1681921.24513563
2938,2022,Eastern and South-Eastern Asia,wat_pop_ns_t,1119309.701137411
2939,2022,Europe and Northern America,wat_pop_ns_t,19923.885766432413
2940,2022,Latin America and the Caribbean,wat_pop_ns_t,289533.58453762054
2941,2022,Northern Africa and Western Asia,wat_pop_ns_t,245523.72375444352
2942,2022,Oceania,wat_pop_ns_t,217351.94907556986
2943,2022,Sub-Saharan Africa,wat_pop_ns_t,7236553.847955134
2944,2000,Australia and New Zealand,wat_pop_ns_r,-474888.04857379297
2945,2000,Central and Southern Asia,wat_pop_ns_r,-140826853.16852286
2946,2000,Eastern and South-Eastern Asia,wat_pop_ns_r,-306599217.3260877
2947,2000,Europe and Northern America,wat_pop_ns_r,-26121780.90339256
2948,2000,Latin America and the Caribbean,wat_pop_ns_r,-278730837.9504385
2949,2000,Northern Africa and Western Asia,wat_pop_ns_r,-90544540.29521488
2950,2000,Oceania,wat_pop_ns_r,-4054145.787078793
2951,2000,Sub-Saharan Africa,wat_pop_ns_r,-485135255.62595063
2952,2001,Australia and New Zealand,wat_pop_ns_r,-479856.1961788994
2953,2001,Central and Southern Asia,wat_pop_ns_r,-140770654.17355487
2954,2001,Eastern and South-Eastern Asia,wat_pop_ns_r,-313070455.12937975
2955,2001,Europe and Northern America,wat_pop_ns_r,-25996391.5227444
2956,2001,Latin America and the Caribbean,wat_pop_ns_r,-279977521.66813695
2957,2001,Northern Africa and Western Asia,wat_pop_ns_r,-89602020.14729923
2958,2001,Oceania,wat_pop_ns_r,-4185515.5747184064
2959,2001,Sub-Saharan Africa,wat_pop_ns_r,-498848643.4503349
2960,2002,Australia and New Zealand,wat_pop_ns_r,-486245.60752362665
2961,2002,Central and Southern Asia,wat_pop_ns_r,-140618681.46080056
2962,2002,Eastern and South-Eastern Asia,wat_pop_ns_r,-320102796.39076173
2963,2002,Europe and Northern America,wat_pop_ns_r,-25912103.868340947
2964,2002,Latin America and the Caribbean,wat_pop_ns_r,-287234891.21243525
2965,2002,Northern Africa and Western Asia,wat_pop_ns_r,-88524208.31909634
2966,2002,Oceania,wat_pop_ns_r,-4320541.821599078
2967,2002,Sub-Saharan Africa,wat_pop_ns_r,-507726229.6366145
2968,2003,Australia and New Zealand,wat_pop_ns_r,-492532.1158036788
2969,2003,Central and Southern Asia,wat_pop_ns_r,-140312061.06410477
2970,2003,Eastern and South-Eastern Asia,wat_pop_ns_r,-326846878.15285355
2971,2003,Europe and Northern America,wat_pop_ns_r,-25839843.91706517
2972,2003,Latin America and the Caribbean,wat_pop_ns_r,-290277159.1935182
2973,2003,Northern Africa and Western Asia,wat_pop_ns_r,-87114791.81063879
2974,2003,Oceania,wat_pop_ns_r,-4457931.498742042
2975,2003,Sub-Saharan Africa,wat_pop_ns_r,-516319643.95547426
2976,2004,Australia and New Zealand,wat_pop_ns_r,-498901.5149600097
2977,2004,Central and Southern Asia,wat_pop_ns_r,-139419063.49734542
2978,2004,Eastern and South-Eastern Asia,wat_pop_ns_r,-333492182.37654245
2979,2004,Europe and Northern America,wat_pop_ns_r,-25779758.27082385
2980,2004,Latin America and the Caribbean,wat_pop_ns_r,-293034722.6813188
2981,2004,Northern Africa and Western Asia,wat_pop_ns_r,-85483080.2367322
2982,2004,Oceania,wat_pop_ns_r,-4597338.432332133
2983,2004,Sub-Saharan Africa,wat_pop_ns_r,-524683766.4687796
2984,2005,Australia and New Zealand,wat_pop_ns_r,-505798.0905648651
2985,2005,Central and Southern Asia,wat_pop_ns_r,-137910984.7106642
2986,2005,Eastern and South-Eastern Asia,wat_pop_ns_r,-326904332.0952467
2987,2005,Europe and Northern America,wat_pop_ns_r,-25725711.689510453
2988,2005,Latin America and the Caribbean,wat_pop_ns_r,-295567713.7158254
2989,2005,Northern Africa and Western Asia,wat_pop_ns_r,-83213391.98536871
2990,2005,Oceania,wat_pop_ns_r,-4593267.043266938
2991,2005,Sub-Saharan Africa,wat_pop_ns_r,-532480553.3590276
2992,2006,Australia and New Zealand,wat_pop_ns_r,-513927.1045618743
2993,2006,Central and Southern Asia,wat_pop_ns_r,-136193909.707492
2994,2006,Eastern and South-Eastern Asia,wat_pop_ns_r,-318963223.6578204
2995,2006,Europe and Northern America,wat_pop_ns_r,-25698703.73772333
2996,2006,Latin America and the Caribbean,wat_pop_ns_r,-297904929.5857766
2997,2006,Northern Africa and Western Asia,wat_pop_ns_r,-79807676.03176445
2998,2006,Oceania,wat_pop_ns_r,-4582546.113766061
2999,2006,Sub-Saharan Africa,wat_pop_ns_r,-539572712.7264597
3000,2007,Australia and New Zealand,wat_pop_ns_r,-523824.49061205145
3001,2007,Central and Southern Asia,wat_pop_ns_r,-133920356.43888086
3002,2007,Eastern and South-Eastern Asia,wat_pop_ns_r,-309816115.8199784
3003,2007,Europe and Northern America,wat_pop_ns_r,-25700322.063495148
3004,2007,Latin America and the Caribbean,wat_pop_ns_r,-300057995.28823215
3005,2007,Northern Africa and Western Asia,wat_pop_ns_r,-75669089.89925563
3006,2007,Oceania,wat_pop_ns_r,-4564665.5774047
3007,2007,Sub-Saharan Africa,wat_pop_ns_r,-545292636.7606534
3008,2008,Australia and New Zealand,wat_pop_ns_r,-535083.114662004
3009,2008,Central and Southern Asia,wat_pop_ns_r,-131447988.44070879
3010,2008,Eastern and South-Eastern Asia,wat_pop_ns_r,-295547423.76141876
3011,2008,Europe and Northern America,wat_pop_ns_r,-600364.7373882062
3012,2008,Latin America and the Caribbean,wat_pop_ns_r,-301969923.0607308
3013,2008,Northern Africa and Western Asia,wat_pop_ns_r,-72537483.73463553
3014,2008,Oceania,wat_pop_ns_r,-4539978.343498906
3015,2008,Sub-Saharan Africa,wat_pop_ns_r,-552324519.0686505
3016,2009,Australia and New Zealand,wat_pop_ns_r,-546263.8426850738
3017,2009,Central and Southern Asia,wat_pop_ns_r,-128976919.96434394
3018,2009,Eastern and South-Eastern Asia,wat_pop_ns_r,-283962492.4793705
3019,2009,Europe and Northern America,wat_pop_ns_r,-628393.4932197657
3020,2009,Latin America and the Caribbean,wat_pop_ns_r,-303685622.2054471
3021,2009,Northern Africa and Western Asia,wat_pop_ns_r,-69839125.30605997
3022,2009,Oceania,wat_pop_ns_r,-4507938.075814731
3023,2009,Sub-Saharan Africa,wat_pop_ns_r,-558668838.8571852
3024,2010,Australia and New Zealand,wat_pop_ns_r,-556029.6719642247
3025,2010,Central and Southern Asia,wat_pop_ns_r,-126208588.66012783
3026,2010,Eastern and South-Eastern Asia,wat_pop_ns_r,-271170223.5274665
3027,2010,Europe and Northern America,wat_pop_ns_r,-655351.798765626
3028,2010,Latin America and the Caribbean,wat_pop_ns_r,-305327074.4977475
3029,2010,Northern Africa and Western Asia,wat_pop_ns_r,-66884620.58098991
3030,2010,Oceania,wat_pop_ns_r,-4467827.379115893
3031,2010,Sub-Saharan Africa,wat_pop_ns_r,-564386335.5019109
3032,2011,Australia and New Zealand,wat_pop_ns_r,-564891.5419105348
3033,2011,Central and Southern Asia,wat_pop_ns_r,-123206803.5685533
3034,2011,Eastern and South-Eastern Asia,wat_pop_ns_r,-256779270.5049828
3035,2011,Europe and Northern America,wat_pop_ns_r,-681668.9787128041
3036,2011,Latin America and the Caribbean,wat_pop_ns_r,-306907151.87590647
3037,2011,Northern Africa and Western Asia,wat_pop_ns_r,-63808892.226478755
3038,2011,Oceania,wat_pop_ns_r,-4416885.02059197
3039,2011,Sub-Saharan Africa,wat_pop_ns_r,-573255079.0320802
3040,2012,Australia and New Zealand,wat_pop_ns_r,-574522.8918754468
3041,2012,Central and Southern Asia,wat_pop_ns_r,-119870639.37337267
3042,2012,Eastern and South-Eastern Asia,wat_pop_ns_r,-241063623.6009016
3043,2012,Europe and Northern America,wat_pop_ns_r,-707755.809222124
3044,2012,Latin America and the Caribbean,wat_pop_ns_r,-308323463.2831484
3045,2012,Northern Africa and Western Asia,wat_pop_ns_r,-60809046.372680746
3046,2012,Oceania,wat_pop_ns_r,-4354889.396901826
3047,2012,Sub-Saharan Africa,wat_pop_ns_r,-576928383.9619912
3048,2013,Australia and New Zealand,wat_pop_ns_r,-584407.2945506873
3049,2013,Central and Southern Asia,wat_pop_ns_r,-116123176.5129652
3050,2013,Eastern and South-Eastern Asia,wat_pop_ns_r,-225062612.38105306
3051,2013,Europe and Northern America,wat_pop_ns_r,-706829.3217102963
3052,2013,Latin America and the Caribbean,wat_pop_ns_r,-303614329.04999274
3053,2013,Northern Africa and Western Asia,wat_pop_ns_r,-57572334.851186715
3054,2013,Oceania,wat_pop_ns_r,-4287629.828679371
3055,2013,Sub-Saharan Africa,wat_pop_ns_r,-579292069.7264085
3056,2014,Australia and New Zealand,wat_pop_ns_r,0.0
3057,2014,Central and Southern Asia,wat_pop_ns_r,-112535553.84922394
3058,2014,Eastern and South-Eastern Asia,wat_pop_ns_r,-206626309.65198362
3059,2014,Europe and Northern America,wat_pop_ns_r,-731145.8384915219
3060,2014,Latin America and the Caribbean,wat_pop_ns_r,-298573186.98948514
3061,2014,Northern Africa and Western Asia,wat_pop_ns_r,-53707871.97247173
3062,2014,Oceania,wat_pop_ns_r,-4215019.690159756
3063,2014,Sub-Saharan Africa,wat_pop_ns_r,-580700235.4775008
3064,2015,Australia and New Zealand,wat_pop_ns_r,0.0
3065,2015,Central and Southern Asia,wat_pop_ns_r,-108593286.27679966
3066,2015,Eastern and South-Eastern Asia,wat_pop_ns_r,-186786637.8817707
3067,2015,Europe and Northern America,wat_pop_ns_r,-772414.0982879333
3068,2015,Latin America and the Caribbean,wat_pop_ns_r,-293233196.43424135
3069,2015,Northern Africa and Western Asia,wat_pop_ns_r,-49348147.81949339
3070,2015,Oceania,wat_pop_ns_r,-4136731.8536241543
3071,2015,Sub-Saharan Africa,wat_pop_ns_r,-580948667.9891635
3072,2016,Australia and New Zealand,wat_pop_ns_r,0.0
3073,2016,Central and Southern Asia,wat_pop_ns_r,-104308788.26314476
3074,2016,Eastern and South-Eastern Asia,wat_pop_ns_r,-165558366.45099023
3075,2016,Europe and Northern America,wat_pop_ns_r,-814190.1818433935
3076,2016,Latin America and the Caribbean,wat_pop_ns_r,-286651715.5357482
3077,2016,Northern Africa and Western Asia,wat_pop_ns_r,-44625647.14012922
3078,2016,Oceania,wat_pop_ns_r,-4052196.237515939
3079,2016,Sub-Saharan Africa,wat_pop_ns_r,-579683006.1660184
3080,2017,Australia and New Zealand,wat_pop_ns_r,0.0
3081,2017,Central and Southern Asia,wat_pop_ns_r,-99818408.04267524
3082,2017,Eastern and South-Eastern Asia,wat_pop_ns_r,-142935580.0769348
3083,2017,Europe and Northern America,wat_pop_ns_r,-855336.3731397601
3084,2017,Latin America and the Caribbean,wat_pop_ns_r,-122602750.00525944
3085,2017,Northern Africa and Western Asia,wat_pop_ns_r,-39586061.934251025
3086,2017,Oceania,wat_pop_ns_r,-3960856.184045549
3087,2017,Sub-Saharan Africa,wat_pop_ns_r,-573240787.53087
3088,2018,Australia and New Zealand,wat_pop_ns_r,0.0
3089,2018,Central and Southern Asia,wat_pop_ns_r,-95513373.48207715
3090,2018,Eastern and South-Eastern Asia,wat_pop_ns_r,-118830667.84245437
3091,2018,Europe and Northern America,wat_pop_ns_r,-827192.5505555894
3092,2018,Latin America and the Caribbean,wat_pop_ns_r,-116160229.50002149
3093,2018,Northern Africa and Western Asia,wat_pop_ns_r,-34049488.29855102
3094,2018,Oceania,wat_pop_ns_r,-3864483.5659559555
3095,2018,Sub-Saharan Africa,wat_pop_ns_r,-566559481.101618
3096,2019,Australia and New Zealand,wat_pop_ns_r,0.0
3097,2019,Central and Southern Asia,wat_pop_ns_r,-91043086.08872096
3098,2019,Eastern and South-Eastern Asia,wat_pop_ns_r,-92536601.06279877
3099,2019,Europe and Northern America,wat_pop_ns_r,-866973.0464195224
3100,2019,Latin America and the Caribbean,wat_pop_ns_r,-109538891.40913542
3101,2019,Northern Africa and Western Asia,wat_pop_ns_r,-28599241.905571178
3102,2019,Oceania,wat_pop_ns_r,-3760546.0723461076
3103,2019,Sub-Saharan Africa,wat_pop_ns_r,-561200755.3528043
3104,2020,Australia and New Zealand,wat_pop_ns_r,0.0
3105,2020,Central and Southern Asia,wat_pop_ns_r,-86682131.75066602
3106,2020,Eastern and South-Eastern Asia,wat_pop_ns_r,-69585242.81744765
3107,2020,Europe and Northern America,wat_pop_ns_r,-905258.197175812
3108,2020,Latin America and the Caribbean,wat_pop_ns_r,-102545404.3346944
3109,2020,Northern Africa and Western Asia,wat_pop_ns_r,-23557762.132728573
3110,2020,Oceania,wat_pop_ns_r,-3647608.3719373485
3111,2020,Sub-Saharan Africa,wat_pop_ns_r,-554609896.4158206
3112,2021,Australia and New Zealand,wat_pop_ns_r,0.0
3113,2021,Central and Southern Asia,wat_pop_ns_r,-82161917.26715763
3114,2021,Eastern and South-Eastern Asia,wat_pop_ns_r,-64962656.12579649
3115,2021,Europe and Northern America,wat_pop_ns_r,-941199.1849205993
3116,2021,Latin America and the Caribbean,wat_pop_ns_r,-92141979.62457576
3117,2021,Northern Africa and Western Asia,wat_pop_ns_r,-22872162.440932866
3118,2021,Oceania,wat_pop_ns_r,-3525375.4273779653
3119,2021,Sub-Saharan Africa,wat_pop_ns_r,-549639750.507133
3120,2022,Australia and New Zealand,wat_pop_ns_r,0.0
3121,2022,Central and Southern Asia,wat_pop_ns_r,-77152359.81966835
3122,2022,Eastern and South-Eastern Asia,wat_pop_ns_r,-61423691.4086775
3123,2022,Europe and Northern America,wat_pop_ns_r,-29879.848595337724
3124,2022,Latin America and the Caribbean,wat_pop_ns_r,-89684056.79366675
3125,2022,Northern Africa and Western Asia,wat_pop_ns_r,-22506448.825353272
3126,2022,Oceania,wat_pop_ns_r,-3266393.1895888047
3127,2022,Sub-Saharan Africa,wat_pop_ns_r,-536782379.1810486
3128,2000,Australia and New Zealand,wat_pop_ns_u,0.0
3129,2000,Central and Southern Asia,wat_pop_ns_u,20763533.45346954
3130,2000,Eastern and South-Eastern Asia,wat_pop_ns_u,39166249.25117696
3131,2000,Europe and Northern America,wat_pop_ns_u,2214812.5586404237
3132,2000,Latin America and the Caribbean,wat_pop_ns_u,12473371.332121862
3133,2000,Northern Africa and Western Asia,wat_pop_ns_u,7859279.629182725
3134,2000,Oceania,wat_pop_ns_u,245123.2571716433
3135,2000,Sub-Saharan Africa,wat_pop_ns_u,71870786.42176129
3136,2001,Australia and New Zealand,wat_pop_ns_u,0.0
3137,2001,Central and Southern Asia,wat_pop_ns_u,21023505.093464196
3138,2001,Eastern and South-Eastern Asia,wat_pop_ns_u,39636278.53045934
3139,2001,Europe and Northern America,wat_pop_ns_u,2204459.979361948
3140,2001,Latin America and the Caribbean,wat_pop_ns_u,12590568.403891793
3141,2001,Northern Africa and Western Asia,wat_pop_ns_u,7797043.058898313
3142,2001,Oceania,wat_pop_ns_u,253164.01552094298
3143,2001,Sub-Saharan Africa,wat_pop_ns_u,74311878.07320939
3144,2002,Australia and New Zealand,wat_pop_ns_u,0.0
3145,2002,Central and Southern Asia,wat_pop_ns_u,21308202.99454744
3146,2002,Eastern and South-Eastern Asia,wat_pop_ns_u,40180069.74537389
3147,2002,Europe and Northern America,wat_pop_ns_u,2193601.8932389067
3148,2002,Latin America and the Caribbean,wat_pop_ns_u,12474626.789807243
3149,2002,Northern Africa and Western Asia,wat_pop_ns_u,7737768.7605022695
3150,2002,Oceania,wat_pop_ns_u,261408.7401635695
3151,2002,Sub-Saharan Africa,wat_pop_ns_u,75571452.7131476
3152,2003,Australia and New Zealand,wat_pop_ns_u,0.0
3153,2003,Central and Southern Asia,wat_pop_ns_u,21610251.67351935
3154,2003,Eastern and South-Eastern Asia,wat_pop_ns_u,40636368.499533765
3155,2003,Europe and Northern America,wat_pop_ns_u,2183818.152397056
3156,2003,Latin America and the Caribbean,wat_pop_ns_u,12183158.443098424
3157,2003,Northern Africa and Western Asia,wat_pop_ns_u,7618037.128402328
3158,2003,Oceania,wat_pop_ns_u,269639.041637378
3159,2003,Sub-Saharan Africa,wat_pop_ns_u,76198399.60001591
3160,2004,Australia and New Zealand,wat_pop_ns_u,0.0
3161,2004,Central and Southern Asia,wat_pop_ns_u,21755757.6767516
3162,2004,Eastern and South-Eastern Asia,wat_pop_ns_u,41062536.56868438
3163,2004,Europe and Northern America,wat_pop_ns_u,2175129.946897997
3164,2004,Latin America and the Caribbean,wat_pop_ns_u,11843571.760961669
3165,2004,Northern Africa and Western Asia,wat_pop_ns_u,7479307.913153747
3166,2004,Oceania,wat_pop_ns_u,277995.0951071287
3167,2004,Sub-Saharan Africa,wat_pop_ns_u,76701434.90090962
3168,2005,Australia and New Zealand,wat_pop_ns_u,0.0
3169,2005,Central and Southern Asia,wat_pop_ns_u,21853851.461326927
3170,2005,Eastern and South-Eastern Asia,wat_pop_ns_u,41454194.01483753
3171,2005,Europe and Northern America,wat_pop_ns_u,2167046.8666925174
3172,2005,Latin America and the Caribbean,wat_pop_ns_u,11476660.211386172
3173,2005,Northern Africa and Western Asia,wat_pop_ns_u,7223679.394350045
3174,2005,Oceania,wat_pop_ns_u,302511.7115184946
3175,2005,Sub-Saharan Africa,wat_pop_ns_u,77067480.78357685
3176,2006,Australia and New Zealand,wat_pop_ns_u,0.0
3177,2006,Central and Southern Asia,wat_pop_ns_u,21939655.388178647
3178,2006,Eastern and South-Eastern Asia,wat_pop_ns_u,41790832.458272
